UserName,HKEY,FullPath,Value,kgid
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\011 342-1 Stoğun da kullanılabilecek asortiler;Sec;Koli_Kod;Tanim;Asorti_Dag,0;1;2;3,3246
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\011- 347 Stoğun da kullanılabilecek asortiler;Sec;Koli_Kod;Tanim;Asorti_Dag,0;1;2;3,3241
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\011 347-1 Stoğun da kullanılabilecek asortiler;Sec;Koli_Kod;Tanim;Asorti_Dag,0;1;2;3,3276
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\011- 353 Stoğun da kullanılabilecek asortiler;Sec;Koli_Kod;Tanim;Asorti_Dag,0;1;2;3,3206
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\011 353-1 Stoğun da kullanılabilecek asortiler;Sec;Koli_Kod;Tanim;Asorti_Dag,0;1;2;3,3261
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\011- 371 Stoğun da kullanılabilecek asortiler;Sec;Koli_Kod;Tanim;Asorti_Dag,0;1;2;3,3231
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\011 371-1 Stoğun da kullanılabilecek asortiler;Sec;Koli_Kod;Tanim;Asorti_Dag,0;1;2;3,3236
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\011- 372 Stoğun da kullanılabilecek asortiler;Sec;Koli_Kod;Tanim;Asorti_Dag,0;1;2;3,3256
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\011- 375 Stoğun da kullanılabilecek asortiler;Sec;Koli_Kod;Tanim;Asorti_Dag,0;1;2;3,3316
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\011 375-1 Stoğun da kullanılabilecek asortiler;Sec;Koli_Kod;Tanim;Asorti_Dag,0;1;2;3,3296
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\011- 376 Stoğun da kullanılabilecek asortiler;Sec;Koli_Kod;Tanim;Asorti_Dag,0;1;2;3,3306
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\011- 383 Stoğun da kullanılabilecek asortiler;Sec;Koli_Kod;Tanim;Asorti_Dag,0;1;2;3,3266
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\011- 398 Stoğun da kullanılabilecek asortiler;Sec;Koli_Kod;Tanim;Asorti_Dag,0;1;2;3,3311
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\013-1520 Stoğunun Beden Listesi;Beden,1,2776
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\013-1520 Stoğunun Mevcut Renk Listesi;Tanim,1,2771
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\013-1521 Stoğunun Beden Listesi;Beden,1,2786
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\013-1521 Stoğunun Mevcut Renk Listesi;Tanim,1,2781
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\013-1522 Stoğunun Beden Listesi;Beden,1,2796
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\013-1522 Stoğunun Mevcut Renk Listesi;Tanim,1,2791
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\013-1523 Stoğunun Beden Listesi;Beden,1,2806
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\013-1523 Stoğunun Mevcut Renk Listesi;Tanim,1,2801
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\013-1524 Stoğunun Beden Listesi;Beden,1,2816
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\013-1524 Stoğunun Mevcut Renk Listesi;Tanim,1,2811
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\013-1525 Stoğunun Beden Listesi;Beden,1,2826
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\013-1525 Stoğunun Mevcut Renk Listesi;Tanim,1,2821
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\013-1526 Stoğunun Beden Listesi;Beden,1,2836
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\013-1526 Stoğunun Mevcut Renk Listesi;Tanim,1,2831
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\013-1527 Stoğun da kullanılabilecek asortiler;Sec;Koli_Kod;Tanim;Asorti_Dag,0;1;2;3,61
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\013-1528 Stoğunun Beden Listesi;Beden,1,2846
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\013-1528 Stoğunun Mevcut Renk Listesi;Tanim,1,2841
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\013-1529 Stoğunun Beden Listesi;Beden,1,2856
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\013-1529 Stoğunun Mevcut Renk Listesi;Tanim,1,2851
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\013-1616 Stoğunun Beden Listesi;Beden,1,2866
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\013-1616 Stoğunun Mevcut Renk Listesi;Tanim,1,2861
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\013-1630 Stoğunun Beden Listesi;Beden,1,2766
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\013-1630 Stoğunun Mevcut Renk Listesi;Tanim,1,2761
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\013-1632 Stoğunun Beden Listesi;Beden,1,2876
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\013-1632 Stoğunun Mevcut Renk Listesi;Tanim,1,2871
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\013-1635 Stoğunun Beden Listesi;Beden,1,2886
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\013-1635 Stoğunun Mevcut Renk Listesi;Tanim,1,2881
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\013-1636 Stoğunun Beden Listesi;Beden,1,2896
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\013-1636 Stoğunun Mevcut Renk Listesi;Tanim,1,2891
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\013-1638 Stoğunun Beden Listesi;Beden,1,2906
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\013-1638 Stoğunun Mevcut Renk Listesi;Tanim,1,2901
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\013-1645 Stoğunun Beden Listesi;Beden,1,2916
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\013-1645 Stoğunun Mevcut Renk Listesi;Tanim,1,2911
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\020- B2007 Stoğun da kullanılabilecek asortiler;Sec;Koli_Kod;Tanim;Asorti_Dag,0;1;2;3,3092
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\023-9210 Stoğunun Mevcut Renk Listesi;Tanim,1,1783
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\023-9213 Stoğunun Mevcut Renk Listesi;Tanim,1,1768
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\023-9216 Stoğunun Mevcut Renk Listesi;Tanim,1,1728
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\023-9217 Stoğun da kullanılabilecek asortiler;Sec;Koli_Kod;Tanim;Asorti_Dag,0;1;2;3,1693
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\023-9217 Stoğunun Mevcut Renk Listesi;Tanim,1,1688
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\023-9221 Stoğunun Mevcut Renk Listesi;Tanim,1,1733
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\023-9224 Stoğunun Mevcut Renk Listesi;Tanim,1,1773
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\023-9232 Stoğunun Mevcut Renk Listesi;Tanim,1,1723
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\023-9312 Stoğunun Mevcut Renk Listesi;Tanim,1,1738
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\023-9314 Stoğunun Mevcut Renk Listesi;Tanim,1,1743
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\023-9315 Stoğunun Mevcut Renk Listesi;Tanim,1,1763
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\023-9316 Stoğunun Mevcut Renk Listesi;Tanim,1,1758
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\023-9319 Stoğunun Mevcut Renk Listesi;Tanim,1,1748
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\023-9412 Stoğunun Mevcut Renk Listesi;Tanim,1,1713
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\023-9413 Stoğunun Mevcut Renk Listesi;Tanim,1,1703
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\023-9414 Stoğunun Mevcut Renk Listesi;Tanim,1,1708
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\023-9610 Stoğunun Mevcut Renk Listesi;Tanim,1,1718
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\023-9611 Stoğunun Mevcut Renk Listesi;Tanim,1,1753
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\023-9712 Stoğunun Mevcut Renk Listesi;Tanim,1,1778
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\023-9713 Stoğunun Mevcut Renk Listesi;Tanim,1,1698
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\025- 12 Stoğun da kullanılabilecek asortiler;Sec;Koli_Kod;Tanim;Asorti_Dag,0;1;2;3,3509
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\029- A72-1 Stoğun da kullanılabilecek asortiler;Sec;Koli_Kod;Tanim;Asorti_Dag,0;1;2;3,3082
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\029- A72-1 Stoğunun Beden Listesi;Beden,1,3077
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\031-104-34 Stoğunun Beden Listesi;Beden,1,1113
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\031-104-34 Stoğunun Mevcut Renk Listesi;Tanim,1,1118
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\031-104-35 Stoğun da kullanılabilecek asortiler;Sec;Koli_Kod;Tanim;Asorti_Dag,0;1;2;3,1123
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\031-104-35 Stoğunun Mevcut Renk Listesi;Tanim,1,1128
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\031-104-37 Stoğunun Mevcut Renk Listesi;Tanim,1,1203
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\031-104-39 Stoğunun Mevcut Renk Listesi;Tanim,1,1188
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\031-104-40 Stoğunun Mevcut Renk Listesi;Tanim,1,1198
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\031-104-42 Stoğunun Mevcut Renk Listesi;Tanim,1,1168
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\031-104-43 Stoğunun Mevcut Renk Listesi;Tanim,1,1183
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\031-104-44 Stoğunun Mevcut Renk Listesi;Tanim,1,1193
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\031-105-06 Stoğunun Mevcut Renk Listesi;Tanim,1,1173
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\031-105-07 Stoğunun Mevcut Renk Listesi;Tanim,1,1178
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\031-109-08 Stoğunun Mevcut Renk Listesi;Tanim,1,1133
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\031-109-09 Stoğunun Mevcut Renk Listesi;Tanim,1,1213
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\031-109-12 Stoğunun Mevcut Renk Listesi;Tanim,1,1218
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\031-109-13 Stoğunun Mevcut Renk Listesi;Tanim,1,1223
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\031-109-14 Stoğunun Mevcut Renk Listesi;Tanim,1,1228
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\031-109-15 Stoğunun Mevcut Renk Listesi;Tanim,1,1233
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\031-109-16 Stoğunun Mevcut Renk Listesi;Tanim,1,1148
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\031-109-17 Stoğunun Mevcut Renk Listesi;Tanim,1,1138
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\031-111-02 Stoğunun Mevcut Renk Listesi;Tanim,1,1153
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\031-111-03 Stoğunun Mevcut Renk Listesi;Tanim,1,1158
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\031-111-04 Stoğunun Mevcut Renk Listesi;Tanim,1,1163
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\031-112-01 Stoğunun Mevcut Renk Listesi;Tanim,1,1208
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\033- 1121 Stoğun da kullanılabilecek asortiler;Sec;Koli_Kod;Tanim;Asorti_Dag,0;1;2;3,3416
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\033- 1121 Stoğunun Beden Listesi;Beden,1,3426
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\033- 1121 Stoğunun Mevcut Renk Listesi;Tanim,1,3421
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\033- 656 Stoğun da kullanılabilecek asortiler;Sec;Koli_Kod;Tanim;Asorti_Dag,0;1;2;3,3431
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\043-106 Stoğunun Mevcut Renk Listesi;Tanim,1,2634
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\043-114 Stoğunun Mevcut Renk Listesi;Tanim,1,2629
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\043-116 Stoğunun Mevcut Renk Listesi;Tanim,1,2639
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\043-120 Stoğunun Mevcut Renk Listesi;Tanim,1,2644
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\043-121 Stoğunun Mevcut Renk Listesi;Tanim,1,2624
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\043-150 Stoğun da kullanılabilecek asortiler;Sec;Koli_Kod;Tanim;Asorti_Dag,0;1;2;3,2659
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\043-150 Stoğunun Beden Listesi;Beden,1,2654
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\043-150 Stoğunun Mevcut Renk Listesi;Tanim,1,2664
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\043-151 Stoğun da kullanılabilecek asortiler;Sec;Koli_Kod;Tanim;Asorti_Dag,0;1;2;3,2609
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\043-151 Stoğunun Mevcut Renk Listesi;Tanim,1,2604
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\043-152 Stoğunun Mevcut Renk Listesi;Tanim,1,2614
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\043-171 Stoğunun Mevcut Renk Listesi;Tanim,1,2649
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\043-172 Stoğunun Mevcut Renk Listesi;Tanim,1,2619
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\048- 1623 Stoğun da kullanılabilecek asortiler;Sec;Koli_Kod;Tanim;Asorti_Dag,0;1;2;3,3376
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\048- 1649 Stoğun da kullanılabilecek asortiler;Sec;Koli_Kod;Tanim;Asorti_Dag,0;1;2;3,3366
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\048- 1651 Stoğun da kullanılabilecek asortiler;Sec;Koli_Kod;Tanim;Asorti_Dag,0;1;2;3,3371
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\048- 1661 Stoğun da kullanılabilecek asortiler;Sec;Koli_Kod;Tanim;Asorti_Dag,0;1;2;3,3361
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\048- 1665 Stoğun da kullanılabilecek asortiler;Sec;Koli_Kod;Tanim;Asorti_Dag,0;1;2;3,2680
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\048- 1787 Stoğun da kullanılabilecek asortiler;Sec;Koli_Kod;Tanim;Asorti_Dag,0;1;2;3,3356
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\048- 1790 Stoğun da kullanılabilecek asortiler;Sec;Koli_Kod;Tanim;Asorti_Dag,0;1;2;3,3483
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\049- 701 Stoğunun Beden Listesi;Beden,1,3160
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\049- 701 Stoğunun Mevcut Renk Listesi;Tanim,1,3155
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\049-077 Stoğun da kullanılabilecek asortiler;Sec;Koli_Kod;Tanim;Asorti_Dag,0;1;2;3,1678
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\049-077 Stoğunun Mevcut Renk Listesi;Tanim,1,1673
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\049-080 Stoğunun Mevcut Renk Listesi;Tanim,1,1683
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\052-12511 Stoğun da kullanılabilecek asortiler;Sec;Koli_Kod;Tanim;Asorti_Dag,0;1;2;3,3138
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\054-115 Stoğun da kullanılabilecek asortiler;Sec;Koli_Kod;Tanim;Asorti_Dag,0;1;2;3,3520
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\054-132 Stoğun da kullanılabilecek asortiler;Sec;Koli_Kod;Tanim;Asorti_Dag,0;1;2;3,3499
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\059- 123 Stoğun da kullanılabilecek asortiler;Sec;Koli_Kod;Tanim;Asorti_Dag,0;1;2;3,3148
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\059- 123 Stoğunun Beden Listesi;Beden,1,3143
yulya,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\063- HS11 Stoğun da kullanılabilecek asortiler;Sec;Koli_Kod;Tanim;Asorti_Dag,0;1;2;3,3133
